"","date","E2","E5","E1","E3","P1","P3","P4","P6","P7","P8","P9","P2","E4","P5"
"2398",2020-01-08 21:00:00,8.9,9.3,8.2,11.8,3.42866666666667,1.40466666666667,2.23766666666667,3.79766666666667,1.08466666666667,0.421590909090909,1.192,1.70529411764706,9.4,3.70627118644068
"2399",2020-01-08 22:00:00,5,1,8.5,16,2.986,0.791333333333333,2.40866666666667,3.64,0.687,0.256,0.866,1.10358974358974,2.5,7.05916666666667
"2400",2020-01-08 23:00:00,3.1,2.4,6.2,12,2.486,1.23733333333333,1.996,3.923,0.690666666666667,0.26,0.814666666666667,0.91972972972973,4.1,7.074
"2401",2020-01-09 00:00:00,0.2,2.3,7.2,6.7,2.08166666666667,3.636,2.156,7.44066666666667,0.992413793103448,0.4438,1.56633333333333,1.59911764705882,5.8,6.623
"2402",2020-01-09 01:00:00,2.8,7.2,8.7,9.1,5.64566666666667,4.657,4.673,8.021,2.01833333333333,1.41673913043478,3.539,3.87404761904762,3.6,7.44566666666667
"2403",2020-01-09 02:00:00,2.5,2.8,7.2,5.5,8.63833333333333,6.27266666666667,7.01966666666667,13.3331428571429,4.03566666666667,2.66545454545455,4.9125,5.61416666666667,1.6,11.2195
"2404",2020-01-09 03:00:00,5.8,9,8.3,9,8.62033333333333,4.8,6.38466666666667,13.280625,3.90566666666667,3.04765957446808,3.86888888888889,4.37511627906977,6.2,11.5143333333333
"2405",2020-01-09 04:00:00,8,8.6,7.1,3.8,8.519,4.53033333333333,6.82833333333333,18.815,3.78066666666667,2.61675675675676,4.88344827586207,5.75947368421053,4.2,10.9438333333333
"2406",2020-01-09 05:00:00,5.2,3.1,5.4,4.4,9.115,6.406,7.53266666666667,7.58266666666667,4.33966666666667,3.32625,5.71833333333333,6.03595238095238,1.6,8.42683333333333
"2407",2020-01-09 06:00:00,1.9,4,6,18.2,8.534,7.484,7.87466666666667,8.91733333333333,5.773,4.44358490566038,6.007,6.09615384615385,5.4,9.04266666666667
"2408",2020-01-09 07:00:00,2.6,6.3,5.9,11.4,8.47966666666667,8.66666666666667,8.92933333333333,9.72833333333333,6.91766666666667,5.29157894736842,7.19033333333333,6.535,8.7,10.341
"2409",2020-01-09 08:00:00,2.7,7,4.6,6.1,7.45066666666667,7.17266666666667,8.70266666666667,9.718,7.3448275862069,5.72255319148936,6.777,6.81541666666667,6.2,10.2728333333333
"2410",2020-01-09 09:00:00,0.8,9.2,6.4,0.4,7.217,8.00833333333333,10.4834482758621,9.56933333333333,6.083,4.6245652173913,8.54133333333333,8.15092592592593,2.5,8.37
"2411",2020-01-09 10:00:00,0.3,9.2,5.9,0,7.23666666666667,7.25033333333333,8.41866666666667,10.7223333333333,6.61233333333333,4.80270833333333,7.20933333333333,7.08,3.7,8.25016666666667
"2412",2020-01-09 11:00:00,4.1,4.8,4,5.1,8.43333333333333,8.184,9.66433333333333,10.7506666666667,7.205,6.7869387755102,7.683,7.70464285714286,5.6,9.23333333333333
"2413",2020-01-09 12:00:00,3.3,7.3,5,5.2,9.46833333333333,9.06033333333333,13.8346666666667,12.1886666666667,7.51433333333333,23.2652173913043,8.364,8.892,8,10.0635
"2414",2020-01-09 13:00:00,7.5,8.1,4.4,11.2,9.93133333333333,10.9353333333333,16.7126666666667,12.901875,8.88866666666667,9.00622222222222,9.584,10.6523333333333,2.8,9.51133333333333
"2415",2020-01-09 14:00:00,5,7.8,4.4,4.7,9.7230303030303,11.301,15.7646666666667,12.46,9.74033333333333,7.59065217391304,9.87066666666667,11.2315,6.5,8.27616666666667
"2416",2020-01-09 15:00:00,5.5,8.5,5.6,9.5,8.72387096774194,10.7626666666667,12.3416666666667,10.9866666666667,10.1173333333333,6.77183673469388,8.399,9.94661016949153,4.2,6.76733333333333
"2417",2020-01-09 16:00:00,3.3,5.7,4.2,11.3,8.05838709677419,10.548,8.564,8.80903225806452,8.932,6.23948717948718,7.82733333333333,9.45491228070175,5.7,6.35133333333333
"2418",2020-01-09 17:00:00,3,2.2,3.6,9.3,6.592,22.5776666666667,7.43733333333333,7.19866666666667,8.04633333333333,6.00418367346939,7.495,8.692,7,7.118
"2419",2020-01-09 18:00:00,3.8,3.5,5,10.4,10.6925,22.8586666666667,9.207,10.9551515151515,8.546,7.11051282051282,9.74833333333333,11.6537931034483,8,7.3555
"2420",2020-01-09 19:00:00,6.7,5.1,8.3,8.9,10.915,18.9256666666667,10.8206666666667,10.3648387096774,12.013,9.82142857142857,11.267,12.8055357142857,6.3,9.74883333333333
"2421",2020-01-09 20:00:00,9,5.7,5.4,7,7.69166666666667,18.4213333333333,7.67433333333333,7.15709677419355,9.11633333333333,7.87813953488372,7.20266666666667,8.38706896551724,3.6,8.41366666666667
"2422",2020-01-09 21:00:00,4.7,8.1,7,7.2,4.62733333333333,8.33866666666667,5.95633333333333,5.355,6.19466666666667,5.71234042553191,4.919,6.33875,1,7.62616666666667
"2423",2020-01-09 22:00:00,1.6,6.4,7,10.2,3.98466666666667,13.6273333333333,6.243,5.09166666666667,5.145,5.14224489795918,4.975,6.32527777777778,12.6,5.481
"2424",2020-01-09 23:00:00,3.2,7.9,5.4,10.7,4.61966666666667,18.7986666666667,5.57066666666667,5.345625,5.21533333333333,4.90212765957447,5.887,7.757,16.8,3.80266666666667
"2425",2020-01-10 00:00:00,7.9,7.4,6,5.6,6.41466666666667,6.75466666666667,5.678,5.77266666666667,5.80965517241379,3.97697674418605,5.20133333333333,7.62633333333333,9.7,4.68466666666667
"2426",2020-01-10 01:00:00,4.1,10.2,8.9,9.7,5.66533333333333,6.94766666666667,5.75666666666667,6.00583333333333,6.16166666666667,4.448,6.52166666666667,7.03233333333333,7.5,5.4195
"2427",2020-01-10 02:00:00,2.8,5.8,9,6.5,6.67133333333333,7.58533333333333,6.55833333333333,6.58903225806452,6.72066666666667,5.30071428571429,6.49166666666667,8.366,9.6,6.15083333333333
"2428",2020-01-10 03:00:00,6.3,7.7,10.3,7.1,8.229,9.47833333333333,7.84733333333333,8.7796875,7.78866666666667,6.84369565217391,8.023,9.84533333333333,7.9,7.73816666666667
"2429",2020-01-10 04:00:00,5.6,9.1,10.7,6.2,10.8173333333333,13.283,10.584,11.7406666666667,10.4993333333333,7.31756097560976,10.716,14.8376666666667,9.3,9.92516666666667
"2430",2020-01-10 05:00:00,7.1,11.2,10.7,6.7,14.279,15.732,13.001,14.748,14.0206666666667,9.75361111111111,12.9386666666667,15.895,9.1,12.4591525423729
"2431",2020-01-10 06:00:00,7.6,11.7,11.3,9.5,15.3083333333333,17.4906666666667,12.8253333333333,14.9945161290323,15.4696666666667,10.733829787234,14.0836666666667,16.3,11.2,14.0681666666667
"2432",2020-01-10 07:00:00,8,19,6.8,9.1,15.689,18.3043333333333,12.9483333333333,15.9293333333333,16.177,11.9319298245614,14.6916666666667,16.558,14.2,16.1661666666667
"2433",2020-01-10 08:00:00,5.8,11.5,10.6,9.9,18.8387096774194,20.7466666666667,11.662,17.0985294117647,16.7153571428571,12.1525581395349,16.4843333333333,16.9926666666667,13.9,16.9203333333333
"2434",2020-01-10 09:00:00,5.3,12.1,11.3,7.5,15.0606666666667,19.3756666666667,10.3126666666667,18.7586206896552,18.7156666666667,12.038,16.0913333333333,18.4993333333333,12.6,17.7929090909091
"2435",2020-01-10 10:00:00,10,11.3,10,6.9,17.5926666666667,20.608,7.02833333333333,18.5946666666667,22.8476666666667,16.7090566037736,16.3763333333333,17.323,12,18.9941666666667
"2436",2020-01-10 11:00:00,4.2,14.8,11.3,8.3,19.662,21.89,10.4843333333333,18.5839393939394,25.6846666666667,21.1908510638298,16.9753333333333,18.196,12,20.5003333333333
"2437",2020-01-10 12:00:00,9.8,9.8,10.6,6.6,20.838,25.6376666666667,10.1006666666667,19.0758333333333,26.6286666666667,18.1753846153846,19.977,21.4896666666667,12.4,21.0311666666667
"2438",2020-01-10 13:00:00,10.5,13.4,11.2,9.8,20.0313333333333,30.871,10.7593333333333,20.039,28.2116666666667,19.0039473684211,23.1346666666667,24.2613333333333,17.7,22.0131666666667
"2439",2020-01-10 14:00:00,10.3,14.4,12.2,16.4,22.3523333333333,33.1773333333333,11.8216666666667,23.5221875,34.0456666666667,19.9805555555556,23.6883333333333,24.606,13.1,24.1781355932203
"2440",2020-01-10 15:00:00,14.7,23.4,12.9,11.8,23.2241935483871,31.9576666666667,15.7216666666667,23.6303333333333,27.1873333333333,16.7020454545455,25.486,27.406,16.5,27.2003389830508
"2441",2020-01-10 16:00:00,12.9,17.3,17.2,15.2,23.662,26.6986666666667,20.0053333333333,26.6841935483871,24.3626666666667,18.9246511627907,26.6296666666667,29.0416666666667,17.1,31.5063333333333
"2442",2020-01-10 17:00:00,12.4,20.2,16.1,8.6,30.679,29.9316666666667,20.055,33.9193333333333,28.3962068965517,22.111875,32.389,33.586,19.6,39.1101666666667
"2443",2020-01-10 18:00:00,18.6,17.9,12,12.6,36.5463333333333,34.7536666666667,25.256,39.0163333333333,33.587,26.0765,34.0346666666667,35.714,18.1,43.4971666666667
"2444",2020-01-10 19:00:00,16.6,18.3,24.8,22.9,40.2046666666667,39.63,33.2416666666667,41.001,36.8175862068966,28.8297368421053,37.8823333333333,37.211,15.6,44.0301694915254
"2445",2020-01-10 20:00:00,15.8,23.3,17.2,21.1,41.743,39.2933333333333,36.1503333333333,42.3236666666667,37.86,29.2688095238095,35.8983333333333,46.184,17.6,45.3073333333333
"2446",2020-01-10 21:00:00,16.9,20.6,18.4,17.8,41.0013333333333,40.3066666666667,37.09,41.2027272727273,37.9623333333333,29.9085,38.4896666666667,44.159,17.6,46.0813559322034
"2447",2020-01-10 22:00:00,21.1,23.1,19.2,14.8,41.5646666666667,43.2336666666667,30.3853333333333,43.8788235294118,38.6710344827586,29.8912820512821,37.756,32.809,19.5,47.4806666666667
"2448",2020-01-10 23:00:00,17.9,24.4,20.1,16.7,42.3183333333333,44.8006666666667,23.2306666666667,46.7264516129032,40.546,33.2856756756757,37.558,33.3003333333333,22.8,46.7571666666667
"2449",2020-01-11 00:00:00,15.2,23.6,16.6,12.1,41.692,45.1163333333333,21.809,43.6303333333333,42.5728571428571,35.0548780487805,31.863,30.945,24.1,47.8636666666667
"2450",2020-01-11 01:00:00,15.4,22.5,15.2,14.2,41.166,43.7213333333333,19.8453333333333,41.8177419354839,42.1073333333333,34.1089583333333,33.4893333333333,30.4473333333333,20.9,44.4531034482759
"2451",2020-01-11 02:00:00,13.7,16.9,15.9,16.2,32.1646666666667,36.75,13.8433333333333,36.8821875,31.7276666666667,23.8985365853659,26.0366666666667,22.662,17.4,34.7011666666667
"2452",2020-01-11 03:00:00,15.3,18.6,9.4,8.4,14.329,16.0466666666667,4.78766666666667,20.5970967741935,15.2424137931034,10.468,11.474,9.68966666666667,8.8,16.5545
"2453",2020-01-11 04:00:00,8.7,10.5,13.7,4.5,5.801,9.08583333333333,1.95933333333333,9.90382352941177,10.1487096774194,6.46414634146341,7.077,5.08033333333333,4.3,8.63666666666667
"2454",2020-01-11 05:00:00,3.3,9.9,6.6,0,3.77833333333333,8.3868,1.55966666666667,6.98026315789474,7.66033333333333,5.274,7.38966666666667,5.86766666666667,0,4.22733333333333
"2455",2020-01-11 06:00:00,5.3,15.1,7.2,4.9,2.77366666666667,6.26111111111111,0.815666666666667,4.28952380952381,6.53466666666667,4.28266666666667,5.05333333333333,5.038,6.4,3.28933333333333
"2456",2020-01-11 07:00:00,2.9,6.2,5.2,3.3,2.79533333333333,5.96333333333333,0.727333333333333,4.76127659574468,5.716,3.13864864864865,5.56366666666667,7.25866666666667,5.9,2.208
"2457",2020-01-11 08:00:00,2,4.4,6.6,4.6,1.983,4.71433333333333,0.604666666666667,3.944,5.33066666666667,3.40428571428571,4.51533333333333,6.72633333333333,1.3,4.00483333333333
"2458",2020-01-11 09:00:00,8.7,6.3,5.8,1.6,5.00933333333333,7.02448275862069,1.14230769230769,4.95119047619048,7.39733333333333,6.034,5.55133333333333,5.447,4.1,9.876
"2459",2020-01-11 10:00:00,5.4,3.7,8.3,2.2,6.75366666666667,7.67766666666667,1.38266666666667,8.43238095238095,6.53633333333333,3.8497619047619,8.49033333333333,10.8603333333333,4.5,11.277
"2460",2020-01-11 11:00:00,4.5,7.8,6.6,5.6,2.01137931034483,1.661,1.25533333333333,3.38318181818182,1.39321428571429,0.882758620689655,2.861,5.071,1.8,2.66762711864407
"2461",2020-01-11 12:00:00,3.3,8.9,8.2,9.8,0.140833333333333,0.114705882352941,0.255238095238095,0.588055555555556,0.215555555555556,0.2825,0.47,0.993448275862069,4.8,0.556034482758621
"2462",2020-01-11 13:00:00,4.1,9.4,10.6,13.6,0.0783333333333333,0.0925,0.173809523809524,0.319333333333333,0.12,0.0975,0.189411764705882,0.492666666666667,1.8,0.387333333333333
"2463",2020-01-11 14:00:00,3.1,6.2,5.7,15.5,0.112222222222222,0.07,0.15125,0.781304347826087,NA,0.17,0.115,0.292962962962963,0,0.117272727272727
"2464",2020-01-11 15:00:00,3.9,3.5,2.8,6,0.131666666666667,NA,0.212,0.241764705882353,NA,0.21,0.126666666666667,0.201428571428571,0.2,0.0975
"2465",2020-01-11 16:00:00,3.3,4.1,5.3,8.9,0.14875,NA,0.2725,2.83958333333333,NA,NA,0.07,0.111666666666667,0.5,0.151904761904762
"2466",2020-01-11 17:00:00,7.5,8.5,5.7,2.9,0.1,NA,0.240833333333333,5.84933333333333,0.23,0.245,0.161,0.196,3.1,0.05
"2467",2020-01-11 18:00:00,3.3,3.5,4.8,2.6,0.21125,NA,0.155454545454545,0.169615384615385,0.04,NA,0.146666666666667,0.17,0.2,0.246666666666667
"2468",2020-01-11 19:00:00,0.8,4.1,7.5,0,0.1475,0.302,0.242941176470588,0.210833333333333,NA,NA,0.122857142857143,0.11,1,0.0933333333333333
"2469",2020-01-11 20:00:00,0,3.6,4.1,0.3,0.273125,1.05,0.195,20.58,NA,0.04,0.146666666666667,0.126,0,0.2092
"2470",2020-01-11 21:00:00,4.4,1.2,4.3,1.5,0.208666666666667,0.143125,0.129166666666667,4.9564,NA,NA,0.04,0.0866666666666667,0,0.224772727272727
"2471",2020-01-11 22:00:00,6.2,0.9,4.4,6.8,0.910416666666667,0.447777777777778,0.538333333333333,3.10892857142857,0.571764705882353,0.139,0.47,0.245294117647059,0,0.628666666666667
"2472",2020-01-11 23:00:00,5.2,7.2,7.1,6.8,0.850666666666667,0.734,0.928333333333333,5.6,0.544285714285714,0.189166666666667,0.928333333333333,0.886666666666667,3.1,1.18474576271186
"2473",2020-01-12 00:00:00,1.9,3.5,6.2,1.6,0.652,0.718,0.730666666666667,15.2530303030303,0.314615384615385,0.169375,0.652333333333333,1.259,5.6,0.931525423728814
"2474",2020-01-12 01:00:00,0,3.6,6.3,0,0.476333333333333,1.166,0.605,7.32125,0.147916666666667,0.128823529411765,0.743,0.721379310344828,0.2,1.74844827586207
"2475",2020-01-12 02:00:00,3.6,3.3,4,0.8,0.231071428571429,0.842333333333333,0.892068965517241,2.24066666666667,0.0926315789473684,0.113333333333333,0.514347826086957,0.949333333333333,0.9,1.81616666666667
"2476",2020-01-12 03:00:00,4.9,2.5,8.9,5.5,0.283214285714286,0.715,0.682333333333333,2.75032258064516,0.198636363636364,0.198461538461538,0.623666666666667,0.896,1.6,2.12816666666667
"2477",2020-01-12 04:00:00,2.1,3.2,10.3,5.7,2.08551724137931,0.994,0.447666666666667,4.5359375,0.220714285714286,0.344761904761905,0.838,1.07666666666667,6,1.64796610169492
"2478",2020-01-12 05:00:00,4.5,3.7,8.9,5.3,2.19966666666667,1.32166666666667,1.39166666666667,2.94,1.09172413793103,0.584791666666667,1.61733333333333,2.79433333333333,2.2,1.62633333333333
"2479",2020-01-12 06:00:00,3.9,7.8,6,8.2,1.57333333333333,1.92033333333333,2.03766666666667,3.61129032258065,1.209,0.73780487804878,3.08933333333333,4.021,6.5,1.871
"2480",2020-01-12 07:00:00,9.4,4.3,7.7,7.6,2.044,2.712,2.72666666666667,6.076,2.17333333333333,1.4525,3.19866666666667,4.78433333333333,9.7,2.40933333333333
"2481",2020-01-12 08:00:00,5,6.6,5.9,8.6,2.94433333333333,3.37833333333333,3.73,5.785,2.37896551724138,1.27372093023256,4.53533333333333,6.15366666666667,4.8,2.44116666666667
"2482",2020-01-12 09:00:00,4.8,0.5,5.5,5.1,2.79766666666667,3.09766666666667,3.55766666666667,6.1821875,2.11433333333333,1.09194444444444,4.597,5.40633333333333,2.4,2.14683333333333
"2483",2020-01-12 10:00:00,6.8,2.2,4.1,8.5,2.62933333333333,3.06633333333333,3.47933333333333,6.11935483870968,1.75266666666667,0.943428571428571,5.10333333333333,5.13433333333333,4.4,2.33466666666667
"2484",2020-01-12 11:00:00,6,4,11.4,9,2.738,3.00066666666667,3.261,6.52483870967742,2.24133333333333,0.865142857142857,4.69033333333333,5.04166666666667,5.1,2.4705
"2485",2020-01-12 12:00:00,6.2,3.4,6.3,4.9,3.384,3.395,3.65433333333333,9.08766666666667,2.093,1.02155555555556,4.623,6.01766666666667,4.4,2.82516666666667
"2486",2020-01-12 13:00:00,6.8,2.5,3.6,9.6,4.53,4.65033333333333,5.34266666666667,10.0006666666667,2.83633333333333,1.82756097560976,6.556,6.26933333333333,2,4.0985
"2487",2020-01-12 14:00:00,10.5,3.6,8.1,6.8,5.79866666666667,6.682,7.641,11.4832258064516,3.86933333333333,2.74595238095238,7.988,8.65766666666667,7.9,5.54050847457627
"2488",2020-01-12 15:00:00,9.5,10.2,8.9,10.2,6.90333333333333,8.51333333333333,9.49366666666667,14.8588571428571,5.66433333333333,3.99618181818182,10.87,12.486,10.2,7.32898305084746
"2489",2020-01-12 16:00:00,15.5,7.3,9.7,15.2,10.2296666666667,11.414,11.9993333333333,17.8121212121212,6.79766666666667,5.07175,11.993,14.8333333333333,2.4,9.87603448275862
"2490",2020-01-12 17:00:00,9.8,7.8,11,17.7,15.4363333333333,9.67533333333333,15.002,22.9556666666667,8.43333333333333,6.43764705882353,8.63933333333333,9.918,3.6,14.5564912280702
"2491",2020-01-12 18:00:00,7.2,9.6,17.8,17.3,20.0753333333333,9.47666666666667,14.7756666666667,27.6016666666667,7.35933333333333,7.65222222222222,6.741,7.725,5.5,20.9284745762712
"2492",2020-01-12 19:00:00,9.5,11.6,22,16.7,30.1806666666667,8.88433333333333,11.7396666666667,37.8310256410256,6.80241379310345,8.33948717948718,6.44321428571429,7.538,6.3,30.2548275862069
"2493",2020-01-12 20:00:00,23.3,6.4,20.8,11.7,36.051,8.368,12.114,35.620303030303,6.38466666666667,9.9568085106383,6.346,7.211,8,37.9501754385965
"2494",2020-01-12 21:00:00,12,7.9,14.6,12.9,25.3943333333333,9.33666666666667,13.0636666666667,28.1678571428571,7.23666666666667,7.74,6.43607142857143,7.39966666666667,7.5,42.8574576271186
"2495",2020-01-12 22:00:00,7.3,7.7,15,6.7,23.4996551724138,10.418,18.8473333333333,24.8873333333333,7.70633333333333,8.5424,7.39866666666667,8.64566666666667,8.4,42.4813333333333
"2496",2020-01-12 23:00:00,10.9,8.8,14.5,6.5,28.2414285714286,12.5463333333333,21.9933333333333,26.004,7.3,8.96591836734694,7.264,9.39870967741935,8.8,41.2235
"2497",2020-01-13 00:00:00,11.2,11,11.4,6.5,20.7063333333333,28.5256666666667,23.1643333333333,21.931,14.0072413793103,11.6348837209302,20.7196666666667,16.7586666666667,8.5,26.3657627118644
"2498",2020-01-13 01:00:00,6.6,3.4,7.2,11.5,17.2096666666667,28.7703333333333,27.911,21.7863333333333,22.5033333333333,21.39,26.4056666666667,20.8846666666667,13.1,20.3458333333333
"2499",2020-01-13 02:00:00,7,5.1,8.2,9.8,17.2396666666667,24.3196666666667,25.725,25.182,21.4646666666667,17.2505454545455,23.723,19.655,9.8,17.6576271186441
"2500",2020-01-13 03:00:00,9.7,9.1,12.7,9.3,17.6767741935484,16.638,24.3203333333333,22.2526666666667,15.9093333333333,15.7441860465116,19.3426666666667,17.4223333333333,8.1,16.485
"2501",2020-01-13 04:00:00,9.7,8.4,11.5,9.2,17.4813333333333,18.5976666666667,22.5813333333333,23.6193333333333,16.878,16.4163888888889,17.7736666666667,16.931,9.2,15.657
"2502",2020-01-13 05:00:00,5.3,9.2,11.7,10.1,18.1833333333333,20.197,22.1223333333333,25.0156666666667,16.4683333333333,17.5797916666667,17.7453333333333,16.665,7.5,15.7431666666667
"2503",2020-01-13 06:00:00,8.4,8.3,10,16.9,17.3476666666667,19.5866666666667,21.4223333333333,21.3406666666667,15.6803333333333,16.9554761904762,20.4193333333333,19.0183333333333,4.8,17.0996666666667
"2504",2020-01-13 07:00:00,5.6,10.4,13.3,21.4,14.7203333333333,19.5893333333333,21.466,18.507,16.9333333333333,12.5235294117647,19.4666666666667,18.1556666666667,10.3,14.0141666666667
"2505",2020-01-13 08:00:00,6.7,4.8,9.6,13.7,11.4146666666667,16.374,17.1233333333333,11.7333333333333,14.4833333333333,10.5215,16.0346666666667,14.1986666666667,6.1,12.1376666666667
"2506",2020-01-13 09:00:00,6.2,8.7,5.8,5.3,11.9623333333333,14.7746666666667,16.646,15.0306666666667,11.114,7.93955555555556,16.6026666666667,14.8613333333333,6.5,15.2186666666667
"2507",2020-01-13 10:00:00,3.7,6.1,9.3,10.7,14.615,16.9443333333333,18.679,18.8733333333333,12.1636666666667,9.29172413793103,20.6626666666667,18.419,9.2,17.2786666666667
"2508",2020-01-13 11:00:00,6.9,10.6,9.9,10.8,13.9256666666667,16.263,19.822,20.178,12.8863333333333,9.62535714285714,19.9873333333333,20.974,5.7,16.4568333333333
"2509",2020-01-13 12:00:00,4.2,7.2,10.5,12.2,13.5483333333333,16.2456666666667,19.4993333333333,19.5526666666667,12.6793333333333,9.55708333333333,16.1806666666667,17.7336666666667,9.2,15.6671666666667
"2510",2020-01-13 13:00:00,9,7.5,10.5,10.5,12.192,14.8113333333333,17.317,19.1376666666667,12.716,8.71318181818182,17.139,17.605,7.7,15.8803389830508
"2511",2020-01-13 14:00:00,6.2,9.7,7.8,8.7,14.5723333333333,16.143,17.2993333333333,20.9593333333333,11.6743333333333,10.2678378378378,15.0796666666667,16.9543333333333,0,15.7411666666667
"2512",2020-01-13 15:00:00,9.4,9.2,11.2,15.8,13.3516666666667,16.431,20.3186666666667,19.1293333333333,14.1263333333333,11.168125,15.694,15.9943333333333,8.6,15.7286440677966
"2513",2020-01-13 16:00:00,8.5,6.8,8.3,16.8,12.7356666666667,17.1006666666667,16.1623333333333,18.9343333333333,12.3366666666667,10.7665306122449,16.239,17.427,8.4,17.3203389830508
"2514",2020-01-13 17:00:00,7.8,12.1,8.9,13.1,16.5273333333333,15.0193333333333,17.9,19.8543333333333,12.6586206896552,10.2716,17.3196666666667,18.223,6.8,18.4818333333333
"2515",2020-01-13 18:00:00,4.2,11.9,6.1,10.7,15.776,19.7846666666667,23.0566666666667,17.9186666666667,13.843,11.5248837209302,21.404,20.1476666666667,6.1,17.0350847457627
"2516",2020-01-13 19:00:00,10.4,8.8,4,10.7,17.217,24.8943333333333,24.9176666666667,17.428,17.8441935483871,14.2571428571429,19.7266666666667,19.897,9,18.0348333333333
"2517",2020-01-13 20:00:00,9.5,6.9,7.3,11.1,17.591,26.8893333333333,24.1356666666667,20.737,18.85,13.4940816326531,18.6056666666667,18.249,8.6,17.995593220339
"2518",2020-01-13 21:00:00,8.8,14.4,6.8,11.1,18.4656666666667,23.3936666666667,24.208,21.771,21.7224137931034,15.5077419354839,20.6126666666667,21.1545454545455,11.4,21.5455172413793
"2519",2020-01-13 22:00:00,10.5,13.9,9.5,11.6,15.8953333333333,28.872,26.1313333333333,17.4626666666667,20.876,18.2695238095238,24.6353333333333,23.8409677419355,19.4,22.2793333333333
"2520",2020-01-13 23:00:00,4.2,10.1,8,14.3,15.57,25.928,24.7436666666667,21.2346666666667,21.8536666666667,18.7687804878049,19.8516666666667,20.0873333333333,15.9,19.6456666666667
"2521",2020-01-14 00:00:00,15.4,11.8,13.3,12,20.016,24.2653333333333,28.276,25.2693333333333,20.2714285714286,16.4651162790698,23.4934482758621,21.8761290322581,13.4,23.8494827586207
"2522",2020-01-14 01:00:00,9.6,7.2,10.1,12.2,21.0633333333333,25.9856666666667,31.0486666666667,25.616,23.675,19.5071428571429,26.3166666666667,22.302,10,29.6133333333333
"2523",2020-01-14 02:00:00,8.7,11.5,9,12.3,19.925,26.179,29.2886666666667,26.5533333333333,23.548275862069,19.3872727272727,25.022,23.6503333333333,13.9,25.6996666666667
"2524",2020-01-14 03:00:00,10.5,14.6,11.4,10.4,20.9643333333333,25.6,27.8466666666667,26.6913333333333,23.592,18.7054,22.8526666666667,21.7996666666667,10.7,23.3818644067797
"2525",2020-01-14 04:00:00,10.6,7.9,14.7,10.2,23.5513333333333,29.7286666666667,30.8623333333333,32.8136666666667,25.5773333333333,18.9139534883721,23.216,22.46,9.9,24.0971666666667
"2526",2020-01-14 05:00:00,9.9,9.4,11.7,10.2,26.0896666666667,29.743,32.799,35.704,25.3343333333333,20.8041509433962,26.9003571428571,26.3173333333333,10.4,33.2335593220339
"2527",2020-01-14 06:00:00,9.7,13.5,13.4,8,28.095,31.2013333333333,34.3393333333333,35.6823333333333,26.4046666666667,21.618,26.7343333333333,25.18,8.6,32.6295
"2528",2020-01-14 07:00:00,9.7,14.6,16.1,12.3,29.2663333333333,28.2683333333333,33.6675,36.0726666666667,22.6573333333333,21.0653658536585,24.566,22.7733333333333,13,34.199
"2529",2020-01-14 08:00:00,14.1,15.3,14,12.5,27.9243333333333,28.6423333333333,32.8886666666667,31.4186666666667,22.341,19.4610869565217,26.5263333333333,24.6543333333333,15.1,33.5361016949153
"2530",2020-01-14 09:00:00,11.6,14.9,16.3,14.6,25.918,27.953,31.9033333333333,30.638,24.8816666666667,20.5290196078431,26.0486666666667,24.8033333333333,15.8,33.4327118644068
"2531",2020-01-14 10:00:00,10.6,14.5,14.6,16.3,27.5626666666667,29.257,33.4403333333333,33.294,25.337,23.8338,27.476,26.6183333333333,12.4,34.057
"2532",2020-01-14 11:00:00,14.7,18.3,13.9,19.5,30.9396666666667,35.3166666666667,35.2723333333333,34.6976666666667,28.0183333333333,26.6227083333333,31.3643333333333,29.1496666666667,15.1,37.2265
"2533",2020-01-14 12:00:00,10,15.6,20,19.4,33.6686666666667,42.1130769230769,38.3786666666667,37.557,31.0736666666667,26.2126,37.6463333333333,33.5426666666667,16.9,38.5191666666667
"2534",2020-01-14 13:00:00,7.6,21.8,22.2,22.6,33.9183333333333,42.07,43.1476666666667,39.5733333333333,31.833,26.9739534883721,41.756,36.7476666666667,16.9,37.5118333333333
"2535",2020-01-14 14:00:00,23.8,22.7,19.6,29.1,37.0263333333333,39.3544444444444,40.4776666666667,38.5423333333333,29.948,25.7111320754717,40.3986666666667,36.9676666666667,26.5,36.7501666666667
"2536",2020-01-14 15:00:00,18.1,16.8,23.5,25.2,33.862,35.5283333333333,39.0146666666667,37.5246666666667,28.8186666666667,23.8478260869565,38.248,34.8296666666667,27,35.844
"2537",2020-01-14 16:00:00,17.2,20,22,21.8,25.6686666666667,29.736,31.938,32.4046666666667,24.3666666666667,21.6313043478261,32.606,29.8486666666667,19.1,33.3375
"2538",2020-01-14 17:00:00,13.1,17.8,17.5,19.2,23.3193333333333,NA,28.2096666666667,26.509,24.185,20.2356818181818,25.7633333333333,29.857,12,29.024
"2539",2020-01-14 18:00:00,13.3,12.1,14.5,14.3,21.4323333333333,NA,26.361,26.579,21.3186666666667,17.1662162162162,25.2216666666667,25.2793333333333,10.6,25.6018644067797
"2540",2020-01-14 19:00:00,13.7,11,9.9,10,19.594,21.8169230769231,25.3373333333333,24.2756666666667,18.8163333333333,16.5204255319149,23.5286666666667,24.285,8.6,23.0018644067797
